Date	Open	High	Low	Close	Volume	Dividends	Stock Splits
2021-04-29 00:00:00+08:00	40.35697084518437	40.433116627793176	39.67166519165039	39.67166519165039	48703273	0.0	0.0
2021-05-03 00:00:00+08:00	39.595525618706695	39.595525618706695	38.5294908849452	38.98636245727539	64650501	0.0	0.0
2021-05-04 00:00:00+08:00	39.13865387678505	39.59552544713558	37.311167595382926	38.224910736083984	86049267	0.0	0.0
2021-05-05 00:00:00+08:00	38.07261805882339	39.13864947304657	37.76803491621155	38.68177795410156	46391033	0.0	0.0
2021-05-06 00:00:00+08:00	38.7579267138937	40.35697555541992	38.7579267138937	40.35697555541992	47622589	0.0	0.0
2021-05-07 00:00:00+08:00	40.509268298706985	40.66155669108815	39.36708778349627	39.82395935058594	47845764	0.0	0.0
2021-05-10 00:00:00+08:00	39.976246621753226	40.585409710426546	39.7478124603587	40.280826568603516	34970257	0.0	0.0
2021-05-11 00:00:00+08:00	39.97624886333533	40.50926619644069	38.75792581264659	39.29094314575195	61176646	0.0	0.0
2021-05-12 00:00:00+08:00	38.91021631292991	39.290942056024974	36.16898712867804	37.768035888671875	106188324	0.0	0.0
2021-05-13 00:00:00+08:00	36.13091193046176	38.072618294212475	35.97862355318705	37.46345520019531	59659955	0.0	0.0
2021-05-14 00:00:00+08:00	37.768035888671875	38.301053206994105	37.53960172080397	37.768035888671875	42035926	0.0	0.0
2021-05-17 00:00:00+08:00	36.39742217319889	37.349239748834464	36.16898799982902	36.473567962646484	57739179	0.0	0.0
2021-05-18 00:00:00+08:00	36.7020025560489	38.0726203918457	36.7020025560489	38.0726203918457	35800174	0.0	0.0
2021-05-19 00:00:00+08:00	37.996478473638916	38.68178426640191	37.69189528132356	38.45335006713867	32608362	0.0	0.0
2021-05-20 00:00:00+08:00	38.834069525407486	39.06250368739361	38.07261805882339	38.68177795410156	33427533	0.0	0.0
2021-05-21 00:00:00+08:00	41.042286130247845	41.042286130247845	38.6817824740463	38.98636245727539	32059875	0.0	0.0
2021-05-24 00:00:00+08:00	38.68177808016444	39.2147953864995	38.37719813153274	39.062503814697266	17586350	0.0	0.0
2021-05-25 00:00:00+08:00	39.1386552958245	39.29094688978731	38.83407530287211	38.910221099853516	16457043	0.0	0.0
2021-05-26 00:00:00+08:00	38.910219774228516	39.214799756804226	38.52949080229248	38.60563659667969	20615939	0.0	0.0
2021-05-27 00:00:00+08:00	38.072617932278995	38.37719787890573	37.95839765669282	38.30105209350586	45282547	0.0	0.0
2021-05-28 00:00:00+08:00	38.37720302829973	38.60563722017754	38.14876564144874	38.52949142456055	18262166	0.0	0.0
2021-05-31 00:00:00+08:00	38.529488443470186	39.29094314575195	38.45334584871764	39.29094314575195	26507130	0.0	0.0
2021-06-01 00:00:00+08:00	39.29094758666202	39.29094758666202	38.986364393334235	39.21480178833008	10704778	0.0	0.0
2021-06-02 00:00:00+08:00	39.2909400793726	39.67166580331408	39.138648511806934	39.59552001953125	24660210	0.0	0.0
2021-06-03 00:00:00+08:00	39.59552516452765	39.900105144263065	39.443233577173395	39.82395935058594	26155232	0.0	0.0
2021-06-04 00:00:00+08:00	39.82395863638245	39.82395863638245	39.367087077486325	39.519378662109375	13497911	0.0	0.0
