Date	Open	High	Low	Close	Volume	Dividends	Stock Splits	Capital Gains
2021-04-29 00:00:00+08:00	47.46780772269839	47.80386428056044	46.92171661739077	47.21576690673828	129000	0.0	0.0	0.0
2021-05-03 00:00:00+08:00	47.005731547374374	47.131750350741314	46.20759963989258	46.20759963989258	185000	0.0	0.0	0.0
2021-05-04 00:00:00+08:00	46.20759985663367	46.62766894623943	43.60317278302708	44.48531723022461	338238	0.0	0.0	0.0
2021-05-05 00:00:00+08:00	44.48531307371608	45.28344491036772	44.02323775929855	44.359291076660156	94481	0.0	0.0	0.0
2021-05-06 00:00:00+08:00	44.52732079627425	45.199430657884996	43.813204669226444	44.2752799987793	202390	0.0	0.0	0.0
2021-05-07 00:00:00+08:00	44.69535456521231	45.45147705078125	44.48532000729766	45.45147705078125	156015	0.0	0.0	0.0
2021-05-10 00:00:00+08:00	46.03957216322345	46.03957216322345	45.70351881020411	45.871543884277344	74318	0.0	0.0	0.0
2021-05-11 00:00:00+08:00	45.19943538191972	45.32545739627474	43.267118126004775	43.93922805786133	211210	0.0	0.0	0.0
2021-05-12 00:00:00+08:00	43.267118627146544	43.5191594539029	40.31823486483854	41.60364532470703	236050	0.0	0.0	0.0
2021-05-13 00:00:00+08:00	41.16676559807712	41.61203775143593	39.77213652437798	40.99033737182617	278000	0.0	0.0	0.0
2021-05-14 00:00:00+08:00	41.418810825308505	42.00690818081446	40.74670093539003	41.01554489135742	167155	0.0	0.0	0.0
2021-05-17 00:00:00+08:00	39.14203531607099	40.54506444447936	38.74716937232541	39.360469818115234	369095	0.0	0.0	0.0
2021-05-18 00:00:00+08:00	39.990579699805885	41.77167510986328	39.990579699805885	41.77167510986328	207200	0.0	0.0	0.0
2021-05-19 00:00:00+08:00	41.771671134779105	42.80504070663726	41.70445854236257	42.384971618652344	192000	0.0	0.0	0.0
2021-05-20 00:00:00+08:00	42.25894803916696	42.63701084527199	41.830478995496385	41.964900970458984	79100	0.0	0.0	0.0
2021-05-21 00:00:00+08:00	42.51098935453988	43.18310244233511	42.384970554232815	42.8470458984375	89086	0.0	0.0	0.0
2021-05-24 00:00:00+08:00	42.637006556321396	43.60316660752689	42.55299403224803	43.30911636352539	90300	0.0	0.0	0.0
2021-05-25 00:00:00+08:00	44.02324494729802	44.10725748913764	43.603175828353855	43.72919464111328	67223	0.0	0.0	0.0
2021-05-26 00:00:00+08:00	43.93922195278713	44.10725021362305	43.6871811639695	44.10725021362305	40250	0.0	0.0	0.0
2021-05-27 00:00:00+08:00	44.10725323921151	44.44330978393555	43.89721869997717	44.44330978393555	122160	0.0	0.0	0.0
2021-05-28 00:00:00+08:00	44.44331138635747	45.24144010032664	44.44331138635747	45.115421295166016	105500	0.0	0.0	0.0
2021-05-31 00:00:00+08:00	45.36746365920255	45.871545306800066	45.36746365920255	45.535491943359375	112250	0.0	0.0	0.0
2021-06-01 00:00:00+08:00	45.8715434151653	46.333621978759766	45.787530878987845	46.333621978759766	88067	0.0	0.0	0.0
2021-06-02 00:00:00+08:00	46.375630277199235	46.711683641494474	45.78753288359136	46.2916145324707	130060	0.0	0.0	0.0
2021-06-03 00:00:00+08:00	46.501644134521484	46.543653604848195	46.29160960237844	46.501644134521484	101250	0.0	0.0	0.0
2021-06-04 00:00:00+08:00	46.45964039950468	46.501646667246646	45.95555877685547	45.95555877685547	147110	0.0	0.0	0.0
2021-06-07 00:00:00+08:00	46.207601953876825	46.37563023832006	44.905388357969436	46.039573669433594	131666	0.0	0.0	0.0
2021-06-08 00:00:00+08:00	46.20760199261513	46.45964281705481	46.16559572268735	46.2916145324707	47321	0.0	0.0	0.0
2021-06-09 00:00:00+08:00	46.291612979206164	46.37562872111564	45.70351881020411	45.871543884277344	24001	0.0	0.0	0.0
2021-06-10 00:00:00+08:00	45.871544211816904	45.99756622314453	45.53549085639802	45.99756622314453	92000	0.0	0.0	0.0
2021-06-11 00:00:00+08:00	46.16559572268735	46.333624007271446	46.16559572268735	46.2916145324707	43324	0.0	0.0	0.0
2021-06-15 00:00:00+08:00	46.6276665366616	46.87970733642578	46.58566027084635	46.87970733642578	75750	0.0	0.0	0.0
2021-06-16 00:00:00+08:00	46.79569480479527	47.04773560455945	46.6276665366616	46.87970733642578	82003	0.0	0.0	0.0
2021-06-17 00:00:00+08:00	46.627666599257815	47.13174819946289	46.54365406751452	47.13174819946289	35206	0.0	0.0	0.0
2021-06-18 00:00:00+08:00	47.46780519558426	47.971886800667946	47.46780519558426	47.7618522644043	113085	0.0	0.0	0.0
2021-06-21 00:00:00+08:00	47.76185333377028	48.265938155012876	46.96372464199683	47.29977798461914	115340	0.0	0.0	0.0
2021-06-22 00:00:00+08:00	47.467803955078125	47.971885546988325	47.383791424717295	47.467803955078125	55517	0.0	0.0	0.0
2021-06-23 00:00:00+08:00	47.84587097167969	47.84587097167969	47.4678081419638	47.84587097167969	118120	0.0	0.0	0.0
2021-06-24 00:00:00+08:00	47.92988098618462	48.3919563293457	47.92988098618462	48.3919563293457	62200	0.0	0.0	0.0
2021-06-25 00:00:00+08:00	48.68600548237609	48.85403375006814	48.60198974609375	48.60198974609375	104030	0.0	0.0	0.0
2021-06-28 00:00:00+08:00	48.60199153495637	48.686007274331025	48.47597273320352	48.64400100708008	40180	0.0	0.0	0.0
2021-06-29 00:00:00+08:00	48.64400185534169	49.148083480888864	48.43396731055157	48.55998611450195	88036	0.0	0.0	0.0
2021-06-30 00:00:00+08:00	48.559981533509095	48.89603805541992	48.559981533509095	48.89603805541992	26392	0.0	0.0	0.0
2021-07-01 00:00:00+08:00	48.89604181545854	49.65216424059391	48.22393192482506	48.64400100708008	172200	0.0	0.0	0.0
2021-07-02 00:00:00+08:00	48.644000673975526	48.644000673975526	48.47597240124959	48.51797866821289	89109	0.0	0.0	0.0
2021-07-05 00:00:00+08:00	50.15624796962594	50.15624796962594	48.81202501276862	49.106075286865234	36009	0.0	0.0	0.0
2021-07-06 00:00:00+08:00	49.232095267843064	49.35811727474898	49.10607646580992	49.1480827331543	61001	0.0	0.0	0.0
2021-07-07 00:00:00+08:00	49.27410203173843	49.358114561809494	48.89603923667345	48.938045501708984	78110	0.0	0.0	0.0
2021-07-08 00:00:00+08:00	49.148086582210915	49.77819025634182	49.148086582210915	49.40012741088867	53420	0.0	0.0	0.0
2021-07-09 00:00:00+08:00	49.400122018229375	49.400122018229375	48.770018412882386	48.98005294799805	77000	0.0	0.0	0.0
2021-07-12 00:00:00+08:00	49.190084839627026	49.98821667114929	48.896037788216326	49.022056579589844	177100	0.0	0.0	0.0
2021-07-13 00:00:00+08:00	49.316107105372204	49.56814789436907	48.89603805541992	48.89603805541992	77048	0.0	0.0	0.0
2021-07-14 00:00:00+08:00	48.98005058346137	49.232091372458235	48.34994700853295	48.89603805541992	61000	0.0	0.0	0.0
2021-07-15 00:00:00+08:00	48.89604225362949	49.274105072021484	48.89604225362949	49.274105072021484	39050	0.0	0.0	0.0
2021-07-16 00:00:00+08:00	49.274106295780335	49.568153381347656	49.14808428489556	49.568153381347656	41423	0.0	0.0	0.0
2021-07-19 00:00:00+08:00	49.568152150285925	49.568152150285925	49.19008933189394	49.274105072021484	33000	0.0	0.0	0.0
2021-07-20 00:00:00+08:00	49.02206028151796	49.06406975335399	48.47597240124959	48.51797866821289	88020	0.0	0.0	0.0
2021-07-21 00:00:00+08:00	48.93804735164473	48.93804735164473	47.97188719494214	48.139915466308594	61020	0.0	0.0	0.0
