Date	Open	High	Low	Close	Volume	Dividends	Stock Splits
2021-04-29 00:00:00+08:00	36.76195526123047	37.0931446038135	36.72515706928171	36.76195526123047	12240641	0.0	0.0
2021-05-03 00:00:00+08:00	36.61476140221508	36.76195698443195	36.43076762632455	36.504364013671875	11802328	0.0	0.0
2021-05-04 00:00:00+08:00	36.504359661399874	36.725154412161785	35.5107945130588	35.73158645629883	21240015	0.0	0.0
2021-05-05 00:00:00+08:00	35.73158804946526	36.65155686025233	35.47399790545368	36.2835693359375	11106958	0.0	0.0
2021-05-06 00:00:00+08:00	36.46756673951708	37.16674366703507	36.430768544915566	37.09314727783203	15001708	0.0	0.0
2021-05-07 00:00:00+08:00	37.16674208846564	37.31393766814221	36.68835715639731	37.01954650878906	8245712	0.0	0.0
2021-05-10 00:00:00+08:00	37.16673711490483	37.534724611092	37.019541554925596	37.46112823486328	11955032	0.0	0.0
2021-05-11 00:00:00+08:00	37.608323833472426	38.049910546828855	36.65155683248318	36.87234878540039	23695573	0.0	0.0
2021-05-12 00:00:00+08:00	36.87234716930722	37.01954273397453	34.59082574329043	35.73158645629883	36448433	0.0	0.0
2021-05-13 00:00:00+08:00	34.44362856400714	35.98917770928033	34.33323400132304	35.290000915527344	17359702	0.0	0.0
2021-05-14 00:00:00+08:00	35.69478716169085	36.4307621547154	35.69478716169085	36.062774658203125	14688403	0.0	0.0
2021-05-17 00:00:00+08:00	35.21640658253778	35.878785279945625	34.627627077909764	35.65799331665039	15027561	0.0	0.0
2021-05-18 00:00:00+08:00	35.69479084958385	36.76195526123047	35.65799265763509	36.76195526123047	14429029	0.0	0.0
2021-05-19 00:00:00+08:00	36.20997240238016	36.761953680442296	36.06277683339253	36.6883544921875	10434141	0.0	0.0
2021-05-20 00:00:00+08:00	36.65155683248318	37.0931435458396	36.43076487956596	36.87234878540039	9604774	0.0	0.0
2021-05-21 00:00:00+08:00	39.74264965864489	39.74264965864489	36.8723460602896	37.240333557128906	17124867	0.0	0.0
2021-05-24 00:00:00+08:00	36.79875454303529	37.31393766814221	36.76195634999668	37.01954650878906	4933568	0.0	0.0
2021-05-25 00:00:00+08:00	37.09314570238843	37.31393766814221	36.872350929112486	37.01954650878906	6925430	0.0	0.0
2021-05-26 00:00:00+08:00	37.0195443565192	37.0195443565192	36.65155683248318	36.87234878540039	7271521	0.0	0.0
2021-05-27 00:00:00+08:00	36.7987501775316	37.240334056653246	36.65155461531711	36.945945739746094	10893880	0.0	0.0
2021-05-28 00:00:00+08:00	37.38753564216646	37.38753564216646	36.72515971677228	37.09314727783203	12348620	0.0	0.0
2021-05-31 00:00:00+08:00	37.2403318978478	38.565089073460825	37.09313915168784	38.19710159301758	21470464	0.0	0.0
2021-06-01 00:00:00+08:00	38.19710548677123	38.19710548677123	37.75551878071167	37.97631072998047	7260630	0.0	0.0
2021-06-02 00:00:00+08:00	37.97630685873429	38.41789351977919	37.6819185588927	38.19710159301758	15177504	0.0	0.0
2021-06-03 00:00:00+08:00	38.56509518438674	38.63869156912861	37.82912010687953	38.12350845336914	13102960	0.0	0.0
2021-06-04 00:00:00+08:00	38.19710817988688	38.34430095142938	37.60832586362827	37.82912063598633	10387446	0.0	0.0
2021-06-07 00:00:00+08:00	37.97631350307838	38.049912696556966	37.240338413425526	37.60832595825195	12151255	0.0	0.0
2021-06-08 00:00:00+08:00	37.75551654729995	37.82911573105046	37.31393267488405	37.46112823486328	7337714	0.0	0.0
2021-06-09 00:00:00+08:00	37.46112830124993	37.53472467760907	37.166737180769765	37.240333557128906	8770967	0.0	0.0
2021-06-10 00:00:00+08:00	37.31393274100984	37.46112830124993	37.01954162052969	37.240333557128906	7501854	0.0	0.0
2021-06-11 00:00:00+08:00	37.313934326171875	37.461129892665085	37.09314238019302	37.313934326171875	7716322	0.0	0.0
2021-06-15 00:00:00+08:00	37.461129892665085	37.534726272150735	37.166738759678665	37.313934326171875	5889305	0.0	0.0
2021-06-16 00:00:00+08:00	37.31393760690411	37.68192515173054	37.166742027469105	37.60832595825195	7190476	0.0	0.0
2021-06-17 00:00:00+08:00	37.38753399286053	37.68192515173054	37.31393760690411	37.60832595825195	7201318	0.0	0.0
2021-06-18 00:00:00+08:00	37.38753564216646	37.60832761729786	36.94595169190367	37.09314727783203	20784773	0.0	0.0
2021-06-21 00:00:00+08:00	37.01954378053662	37.01954378053662	36.72515545040136	36.79875183105469	10174512	0.0	0.0
2021-06-22 00:00:00+08:00	36.79875181301375	37.97631074802141	36.79875181301375	37.38753128051758	22294551	0.0	0.0
2021-06-23 00:00:00+08:00	37.60832432913478	37.75551990219357	36.94594846165331	37.16674041748047	16418356	0.0	0.0
2021-06-24 00:00:00+08:00	37.09314570238843	37.461133247818786	36.94595012271186	37.01954650878906	11587444	0.0	0.0
2021-06-25 00:00:00+08:00	37.09314080441062	37.68192023784915	36.94594524417054	37.240333557128906	10367963	0.0	0.0
2021-06-28 00:00:00+08:00	37.31393267488405	37.60832098732072	37.093140738676105	37.46112823486328	10331718	0.0	0.0
2021-06-29 00:00:00+08:00	37.461129892665085	37.534726272150735	37.240335139164316	37.313934326171875	6726775	0.0	0.0
2021-06-30 00:00:00+08:00	37.461129892665085	37.60832265163638	37.313934326171875	37.313934326171875	9236500	0.0	0.0
2021-07-01 00:00:00+08:00	37.31393274100984	37.53472467760907	37.09314080441062	37.240333557128906	7044079	0.0	0.0
2021-07-02 00:00:00+08:00	37.46113156359804	37.53472794636641	37.0931440347121	37.16674041748047	6597249	0.0	0.0
2021-07-05 00:00:00+08:00	37.4611326190643	37.6083253887482	37.31393704185829	37.53472900390625	7400933	0.0	0.0
2021-07-06 00:00:00+08:00	37.4611326190643	37.6083253887482	37.38753342670024	37.53472900390625	14200144	0.0	0.0
2021-07-07 00:00:00+08:00	37.53472839097621	38.04991149902344	37.46113200733607	38.04991149902344	17574849	0.0	0.0
2021-07-08 00:00:00+08:00	38.197104328275735	39.006675720214844	38.197104328275735	39.006675720214844	25354165	0.0	0.0
2021-07-09 00:00:00+08:00	38.712290041277896	39.15387679610632	38.56509726385736	38.8594856262207	18572554	0.0	0.0
2021-07-12 00:00:00+08:00	38.93307659632247	39.006672969482636	38.63868548863846	38.78588104248047	11930404	0.0	0.0
2021-07-13 00:00:00+08:00	38.85947965044196	39.00667521274915	38.491492148434894	38.712284088134766	12404570	0.0	0.0
2021-07-14 00:00:00+08:00	38.56509456492661	38.785886523127836	38.34429979920332	38.63869094848633	10447185	0.0	0.0
2021-07-15 00:00:00+08:00	38.638685446540805	38.712281819620785	38.123502412415924	38.19710159301758	8251620	0.0	0.0
2021-07-16 00:00:00+08:00	38.19710978788834	38.41790176201903	38.04991420262712	38.27070617675781	4775301	0.0	0.0
2021-07-19 00:00:00+08:00	38.123507841002095	38.63869094848633	38.123507841002095	38.63869094848633	7105697	0.0	0.0
2021-07-20 00:00:00+08:00	38.27070617675781	38.56509734728024	38.19710978788834	38.27070617675781	4632037	0.0	0.0
2021-07-21 00:00:00+08:00	38.197107032083885	38.785886523127836	38.123507841002095	38.63869094848633	8715383	0.0	0.0
2021-07-22 00:00:00+08:00	38.63868821332371	38.785883777545514	38.27070070653016	38.41789627075195	6159105	0.0	0.0
2021-07-23 00:00:00+08:00	38.56509726385736	38.93308482245324	38.41790167891455	38.8594856262207	8967914	0.0	0.0
2021-07-26 00:00:00+08:00	39.153875683398745	39.448264037395916	39.006680102639066	39.08027648925781	9141902	0.0	0.0
2021-07-27 00:00:00+08:00	39.227467662787156	39.227467662787156	38.78588377764253	39.006675720214844	6837746	0.0	0.0
2021-07-28 00:00:00+08:00	39.08027437282496	39.227469945613116	38.19710655114013	38.34429931640625	20806214	0.0	0.0
2021-07-29 00:00:00+08:00	38.49149480414815	38.565093994140625	38.12350727675185	38.565093994140625	13043849	0.0	0.0
2021-07-30 00:00:00+08:00	38.344300415116884	38.49149599212275	38.12350845336914	38.12350845336914	16710331	0.0	0.0
2021-08-02 00:00:00+08:00	37.902716491621405	38.417899607380875	37.902716491621405	38.12350845336914	21478752	0.0	0.0
2021-08-03 00:00:00+08:00	38.27070293377319	38.41789850656134	38.04991097835198	38.34429931640625	26313414	0.0	0.0
2021-08-04 00:00:00+08:00	38.49148989285917	38.565089073460825	38.123502412415924	38.19710159301758	27975377	0.0	0.0
2021-08-05 00:00:00+08:00	35.959742455625296	37.18206071026902	35.959742455625296	36.551185607910156	83851989	3.462837	0.0
2021-08-06 00:00:00+08:00	36.669479878237844	36.70890882484685	36.27518439567614	36.314613342285156	20201281	0.0	0.0
2021-08-09 00:00:00+08:00	36.314605816429484	36.314605816429484	35.526015014734014	36.15688705444336	19743536	0.0	0.0
2021-08-10 00:00:00+08:00	36.275177442049056	36.275177442049056	35.80202415696859	35.920310974121094	10302223	0.0	0.0
2021-08-11 00:00:00+08:00	35.88088561378899	36.1963231741275	35.60488000466944	35.95974349975586	11806313	0.0	0.0
2021-08-12 00:00:00+08:00	36.117458571503356	36.15688751043836	35.92031086859315	36.07802963256836	7899101	0.0	0.0
2021-08-13 00:00:00+08:00	36.117462279925114	36.235752117110934	35.88088561378899	35.95974349975586	8630495	0.0	0.0
2021-08-16 00:00:00+08:00	35.95974494655561	35.95974494655561	35.09229613307717	35.1711540222168	15000277	0.0	0.0
2021-08-17 00:00:00+08:00	35.1711540222168	35.1711540222168	35.1711540222168	35.1711540222168	0	0.0	0.0
2021-08-18 00:00:00+08:00	34.46142093199468	34.85571635911536	34.18541232806898	34.77685546875	14298739	0.0	0.0
2021-08-19 00:00:00+08:00	34.77685263844502	34.816284584536234	34.14598060804236	34.18540954589844	12974686	0.0	0.0
2021-08-20 00:00:00+08:00	34.18541417997818	34.421993855655	33.90940856933594	33.90940856933594	9957559	0.0	0.0
2021-08-23 00:00:00+08:00	34.30370284627172	34.69799828128634	34.185413012473155	34.38256072998047	5717237	0.0	0.0
2021-08-24 00:00:00+08:00	34.540279388427734	34.61914028010432	34.34313167158941	34.540279388427734	5323718	0.0	0.0
2021-08-25 00:00:00+08:00	34.658565521240234	34.93457109204989	34.57970463798383	34.658565521240234	7138634	0.0	0.0
2021-08-26 00:00:00+08:00	34.69799886144618	34.776856746473456	34.382561304866115	34.421993255615234	9105392	0.0	0.0
2021-08-27 00:00:00+08:00	34.46141750274064	35.01343164742576	34.46141750274064	34.855712890625	5943161	0.0	0.0
2021-08-30 00:00:00+08:00	34.93457390216281	35.328869325456374	34.93457390216281	35.2500114440918	6144982	0.0	0.0
2021-08-31 00:00:00+08:00	35.25001133207576	35.44715904309605	35.01343468049847	35.40773010253906	7345836	0.0	0.0
2021-09-01 00:00:00+08:00	35.40772909447103	36.038601150127796	35.3288682073669	35.99917221069336	11304885	0.0	0.0
2021-09-02 00:00:00+08:00	35.88088669047401	35.920315634640595	35.328872447434975	35.36830139160156	10905266	0.0	0.0
